id,provider,category,purpose,service,display_name,url,service_status,aliases
aws-amazon-nova-2-lite,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Frontier multimodal model family (2026),Amazon Nova 2 Lite (1M context reasoning),Amazon Nova 2 Lite (1M context reasoning),https://docs.aws.amazon.com/amazon-nova-2-lite/,active,
aws-nova-2-omni,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Frontier multimodal model family (2026),"Nova 2 Omni (preview, all-in-one multimodal + image generation)","Nova 2 Omni (preview, all-in-one multimodal + image generation)",https://docs.aws.amazon.com/nova-2-omni/,preview,
aws-nova-2-sonic,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Frontier multimodal model family (2026),"Nova 2 Sonic (preview, speech-to-speech)","Nova 2 Sonic (preview, speech-to-speech)",https://docs.aws.amazon.com/nova-2-sonic/,preview,
google-cloud-gemini-3-family,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Frontier multimodal model family (2026),Gemini 3 family (Gemini Enterprise),Gemini 3 family (Gemini Enterprise),https://cloud.google.com/gemini-3-family/docs,active,
azure-openai-gpt-5-family,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Frontier multimodal model family (2026),OpenAI GPT-5 family (Foundry Models),OpenAI GPT-5 family (Foundry Models),https://learn.microsoft.com/en-us/azure/openai-gpt-5-family/,active,
aws-amazon-nova-forge,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Custom frontier model building,Amazon Nova Forge,Amazon Nova Forge,https://docs.aws.amazon.com/amazon-nova-forge/,active,
google-cloud-gemini-enterprise-agent-platform,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Custom frontier model building,Gemini Enterprise Agent Platform (Model Garden + Training),Gemini Enterprise Agent Platform (Model Garden + Training),https://cloud.google.com/gemini-enterprise-agent-platform/docs,active,
azure-foundry-models,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Custom frontier model building,Foundry Models (fine-tuning + distillation),Foundry Models (fine-tuning + distillation),https://learn.microsoft.com/en-us/azure/foundry-models/,active,
aws-amazon-nova-act,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Browser & UI workflow agents,Amazon Nova Act (GA),Amazon Nova Act (GA),https://docs.aws.amazon.com/amazon-nova-act/,active,
google-cloud-gemini-enterprise-agent-platform,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Browser & UI workflow agents,Gemini Enterprise Agent Platform (Agent Studio),Gemini Enterprise Agent Platform (Agent Studio),https://cloud.google.com/gemini-enterprise-agent-platform/docs,active,
azure-microsoft-copilot-studio,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Browser & UI workflow agents,Microsoft Copilot Studio (computer use),Microsoft Copilot Studio (computer use),https://learn.microsoft.com/en-us/azure/microsoft-copilot-studio/,active,
aws-amazon-bedrock-managed-open-weight-models,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Managed open-weight model marketplace,"Amazon Bedrock managed open-weight models (Mistral Large 3, Qwen, Kimi, MiniMax, NVIDIA, OpenAI open-weight)","Amazon Bedrock managed open-weight models (Mistral Large 3, Qwen, Kimi, MiniMax, NVIDIA, OpenAI open-weight)",https://docs.aws.amazon.com/amazon-bedrock-managed-open-weight-models/,active,
google-cloud-model-garden-open-weight-catalog,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Managed open-weight model marketplace,Model Garden open-weight catalog,Model Garden open-weight catalog,https://cloud.google.com/model-garden-open-weight-catalog/docs,active,
azure-foundry-open-weight-models,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Managed open-weight model marketplace,Foundry open-weight models,Foundry open-weight models,https://learn.microsoft.com/en-us/azure/foundry-open-weight-models/,active,
aws-sagemaker-ai-serverless-mlflow,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Serverless experiment tracking,SageMaker AI Serverless MLflow,SageMaker AI Serverless MLflow,https://docs.aws.amazon.com/sagemaker-ai-serverless-mlflow/,active,
google-cloud-vertex-ai-experiments,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Serverless experiment tracking,Vertex AI Experiments,Vertex AI Experiments,https://cloud.google.com/vertex-ai-experiments/docs,active,Gemini Enterprise Agent Platform (GEAP)
azure-azure-machine-learning,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Serverless experiment tracking,Azure Machine Learning (managed MLflow),Azure Machine Learning (managed MLflow),https://learn.microsoft.com/en-us/azure/azure-machine-learning/,active,
aws-strands-agents-sdk-agentcore-gateway,AWS,"22. AI, Agents & Foundation Models — 2026 Expansion",Agent interoperability expansion,Strands Agents SDK + AgentCore Gateway (MCP),Strands Agents SDK + AgentCore Gateway (MCP),https://docs.aws.amazon.com/strands-agents-sdk-agentcore-gateway/,active,
google-cloud-gemini-enterprise-mcp-connector,Google Cloud,"22. AI, Agents & Foundation Models — 2026 Expansion",Agent interoperability expansion,Gemini Enterprise MCP Connector,Gemini Enterprise MCP Connector,https://cloud.google.com/gemini-enterprise-mcp-connector/docs,active,
azure-microsoft-agent-365,Azure,"22. AI, Agents & Foundation Models — 2026 Expansion",Agent interoperability expansion,Microsoft Agent 365 (MCP + A2A),Microsoft Agent 365 (MCP + A2A),https://learn.microsoft.com/en-us/azure/microsoft-agent-365/,active,
aws-amazon-s3-vectors,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Native vector storage in object storage,"Amazon S3 Vectors (GA, up to 2B vectors per index)","Amazon S3 Vectors (GA, up to 2B vectors per index)",https://docs.aws.amazon.com/amazon-s3-vectors/,active,
google-cloud-bigquery-ai,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Native vector storage in object storage,BigQuery AI (vector search in warehouse),BigQuery AI (vector search in warehouse),https://cloud.google.com/bigquery-ai/docs,active,
azure-azure-ai-search,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Native vector storage in object storage,Azure AI Search (Foundry IQ),Azure AI Search (Foundry IQ),https://learn.microsoft.com/en-us/azure/azure-ai-search/,active,
aws-s3-intelligent-tiering-for-s3-tables,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Autonomous table cost tiering,S3 Intelligent-Tiering for S3 Tables,S3 Intelligent-Tiering for S3 Tables,https://docs.aws.amazon.com/s3-intelligent-tiering-for-s3-tables/,active,
google-cloud-bigquery-storage-tiering,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Autonomous table cost tiering,BigQuery storage tiering,BigQuery storage tiering,https://cloud.google.com/bigquery-storage-tiering/docs,active,
azure-fabric-onelake-lifecycle-tiering,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Autonomous table cost tiering,Fabric OneLake lifecycle tiering,Fabric OneLake lifecycle tiering,https://learn.microsoft.com/en-us/azure/fabric-onelake-lifecycle-tiering/,active,
aws-s3-tables-replication,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Cross-region & cross-account table replication,S3 Tables replication,S3 Tables replication,https://docs.aws.amazon.com/s3-tables-replication/,active,
google-cloud-biglake-managed-tables,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Cross-region & cross-account table replication,BigLake managed tables (cross-region),BigLake managed tables (cross-region),https://cloud.google.com/biglake-managed-tables/docs,active,
azure-fabric-onelake-mirroring,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Cross-region & cross-account table replication,Fabric OneLake mirroring,Fabric OneLake mirroring,https://learn.microsoft.com/en-us/azure/fabric-onelake-mirroring/,active,
aws-s3-storage-lens,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Prefix-level storage performance analytics,S3 Storage Lens (performance metrics + direct export to S3 Tables),S3 Storage Lens (performance metrics + direct export to S3 Tables),https://docs.aws.amazon.com/s3-storage-lens/,active,
google-cloud-cloud-storage-insights,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Prefix-level storage performance analytics,Cloud Storage insights,Cloud Storage insights,https://cloud.google.com/cloud-storage-insights/docs,active,
azure-azure-storage-analytics,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Prefix-level storage performance analytics,Azure Storage analytics,Azure Storage analytics,https://learn.microsoft.com/en-us/azure/azure-storage-analytics/,active,
aws-s3-access-points-for-fsx-for-ontap,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Object & file storage integration,S3 Access Points for FSx for ONTAP,S3 Access Points for FSx for ONTAP,https://docs.aws.amazon.com/s3-access-points-for-fsx-for-ontap/,active,
google-cloud-filestore,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Object & file storage integration,Filestore,Filestore,https://cloud.google.com/filestore/docs,active,
google-cloud-cloud-storage-hybrid,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Object & file storage integration,Cloud Storage hybrid,Cloud Storage hybrid,https://cloud.google.com/cloud-storage-hybrid/docs,active,
azure-azure-files,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Object & file storage integration,Azure Files,Azure Files,https://learn.microsoft.com/en-us/azure/azure-files/,active,
azure-blob-integration,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Object & file storage integration,Blob integration,Blob integration,https://learn.microsoft.com/en-us/azure/blob-integration/,active,
aws-cloudwatch-unified-data-management,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Unified observability data lake,"CloudWatch unified data management (OCSF, Iceberg)","CloudWatch unified data management (OCSF, Iceberg)",https://docs.aws.amazon.com/cloudwatch-unified-data-management/,active,
google-cloud-bigquery-log-analytics,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Unified observability data lake,BigQuery log analytics,BigQuery log analytics,https://cloud.google.com/bigquery-log-analytics/docs,active,
azure-azure-monitor,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Unified observability data lake,Azure Monitor,Azure Monitor,https://learn.microsoft.com/en-us/azure/azure-monitor/,active,
azure-fabric-eventhouse,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Unified observability data lake,Fabric Eventhouse,Fabric Eventhouse,https://learn.microsoft.com/en-us/azure/fabric-eventhouse/,active,
aws-s3-athena,AWS,"23. Storage, Data & Analytics — 2026 Expansion",Cross-cloud lakehouse federation,S3 + Athena (multi-account),S3 + Athena (multi-account),https://docs.aws.amazon.com/s3-athena/,active,
google-cloud-cross-cloud-lakehouse,Google Cloud,"23. Storage, Data & Analytics — 2026 Expansion",Cross-cloud lakehouse federation,Cross-Cloud Lakehouse (BigQuery across AWS + Azure),Cross-Cloud Lakehouse (BigQuery across AWS + Azure),https://cloud.google.com/cross-cloud-lakehouse/docs,active,
azure-fabric-mirroring,Azure,"23. Storage, Data & Analytics — 2026 Expansion",Cross-cloud lakehouse federation,Fabric mirroring (multi-cloud),Fabric mirroring (multi-cloud),https://learn.microsoft.com/en-us/azure/fabric-mirroring/,active,
aws-ec2-x8aedz-instances,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Memory-optimized EPYC instances,"EC2 X8aedz instances (5th Gen AMD EPYC, up to 3 TiB)","EC2 X8aedz instances (5th Gen AMD EPYC, up to 3 TiB)",https://docs.aws.amazon.com/ec2-x8aedz-instances/,active,
google-cloud-compute-engine,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Memory-optimized EPYC instances,Compute Engine (E2 + EPYC),Compute Engine (E2 + EPYC),https://cloud.google.com/compute-engine/docs,active,
azure-azure-epsv5,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Memory-optimized EPYC instances,Azure Epsv5,Azure Epsv5,https://learn.microsoft.com/en-us/azure/azure-epsv5/,active,
azure-ebdsv5-series,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Memory-optimized EPYC instances,EbDsv5 series,EbDsv5 series,https://learn.microsoft.com/en-us/azure/ebdsv5-series/,active,
aws-graviton5,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",In-house custom CPU VMs (GA),(Graviton5),(Graviton5),https://docs.aws.amazon.com/graviton5/,active,
google-cloud-axion,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",In-house custom CPU VMs (GA),(Axion),(Axion),https://cloud.google.com/axion/docs,active,
azure-azure-cobalt-200-vms,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",In-house custom CPU VMs (GA),"Azure Cobalt 200 VMs (GA, ~50% perf uplift)","Azure Cobalt 200 VMs (GA, ~50% perf uplift)",https://learn.microsoft.com/en-us/azure/azure-cobalt-200-vms/,active,
aws-trainium3-ultraservers,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Next-gen AI training silicon,Trainium3 UltraServers,Trainium3 UltraServers,https://docs.aws.amazon.com/trainium3-ultraservers/,active,
google-cloud-8th-generation-tpus,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Next-gen AI training silicon,8th-generation TPUs (Next '26),8th-generation TPUs (Next '26),https://cloud.google.com/8th-generation-tpus/docs,active,
azure-azure-maia-100,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Next-gen AI training silicon,Azure Maia 100,Azure Maia 100,https://learn.microsoft.com/en-us/azure/azure-maia-100/,active,
aws-lambda-durable-functions,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Long-running multi-step serverless workflows,Lambda Durable Functions (preview),Lambda Durable Functions (preview),https://docs.aws.amazon.com/lambda-durable-functions/,preview,
google-cloud-cloud-workflows,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Long-running multi-step serverless workflows,Cloud Workflows (durable execution),Cloud Workflows (durable execution),https://cloud.google.com/cloud-workflows/docs,active,
azure-azure-durable-functions,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Long-running multi-step serverless workflows,Azure Durable Functions,Azure Durable Functions,https://learn.microsoft.com/en-us/azure/azure-durable-functions/,active,
aws-eks-capabilities,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Kubernetes workload orchestration expansion,EKS Capabilities,EKS Capabilities,https://docs.aws.amazon.com/eks-capabilities/,active,
google-cloud-gke,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Kubernetes workload orchestration expansion,GKE (fleet orchestration),GKE (fleet orchestration),https://cloud.google.com/gke/docs,active,
azure-aks,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Kubernetes workload orchestration expansion,AKS (Build 2026 updates),AKS (Build 2026 updates),https://learn.microsoft.com/en-us/azure/aks/,active,
aws-rds-developer-edition,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Developer-focused SQL Server database,RDS Developer Edition (SQL Server),RDS Developer Edition (SQL Server),https://docs.aws.amazon.com/rds-developer-edition/,active,
google-cloud-cloud-sql,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Developer-focused SQL Server database,Cloud SQL (Enterprise editions),Cloud SQL (Enterprise editions),https://cloud.google.com/cloud-sql/docs,active,
azure-azure-sql-database-free-offer,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Developer-focused SQL Server database,Azure SQL Database free offer,Azure SQL Database free offer,https://learn.microsoft.com/en-us/azure/azure-sql-database-free-offer/,active,
aws-database-savings-plans,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Commitment discounts for databases,Database Savings Plans,Database Savings Plans,https://docs.aws.amazon.com/database-savings-plans/,active,
google-cloud-committed-use-discounts,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Commitment discounts for databases,Committed Use Discounts,Committed Use Discounts,https://cloud.google.com/committed-use-discounts/docs,active,
azure-azure-savings-plan-for-databases,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Commitment discounts for databases,Azure savings plan for databases,Azure savings plan for databases,https://learn.microsoft.com/en-us/azure/azure-savings-plan-for-databases/,active,
aws-aurora-dsql,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Globally distributed serverless Postgres,Aurora DSQL (GA),Aurora DSQL (GA),https://docs.aws.amazon.com/aurora-dsql/,active,
google-cloud-alloydb,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Globally distributed serverless Postgres,AlloyDB,AlloyDB,https://cloud.google.com/alloydb/docs,active,
azure-azure-horizondb,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Globally distributed serverless Postgres,Azure HorizonDB (GA),Azure HorizonDB (GA),https://learn.microsoft.com/en-us/azure/azure-horizondb/,active,
aws-aurora-global-database,AWS,"24. Compute, Silicon & Databases — 2026 Expansion",Distributed SQL (global consistency),Aurora Global Database,Aurora Global Database,https://docs.aws.amazon.com/aurora-global-database/,active,
google-cloud-cloud-spanner,Google Cloud,"24. Compute, Silicon & Databases — 2026 Expansion",Distributed SQL (global consistency),Cloud Spanner,Cloud Spanner,https://cloud.google.com/cloud-spanner/docs,active,
azure-cosmos-db,Azure,"24. Compute, Silicon & Databases — 2026 Expansion",Distributed SQL (global consistency),Cosmos DB,Cosmos DB,https://learn.microsoft.com/en-us/azure/cosmos-db/,active,
aws-aws-devops-agent,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Autonomous operations agent,AWS DevOps Agent (preview),AWS DevOps Agent (preview),https://docs.aws.amazon.com/aws-devops-agent/,preview,
google-cloud-gemini-cloud-assist,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Autonomous operations agent,Gemini Cloud Assist,Gemini Cloud Assist,https://cloud.google.com/gemini-cloud-assist/docs,active,
azure-copilot-in-azure,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Autonomous operations agent,Copilot in Azure,Copilot in Azure,https://learn.microsoft.com/en-us/azure/copilot-in-azure/,active,
aws-aws-security-agent,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic security code review,AWS Security Agent (preview),AWS Security Agent (preview),https://docs.aws.amazon.com/aws-security-agent/,preview,
google-cloud-security-command-center,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic security code review,Security Command Center (Gemini),Security Command Center (Gemini),https://cloud.google.com/security-command-center/docs,active,
azure-defender-for-cloud,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic security code review,Defender for Cloud (Copilot),Defender for Cloud (Copilot),https://learn.microsoft.com/en-us/azure/defender-for-cloud/,active,
aws-guardduty-extended-threat-detection,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Cross-service attack path correlation,GuardDuty Extended Threat Detection,GuardDuty Extended Threat Detection,https://docs.aws.amazon.com/guardduty-extended-threat-detection/,active,
google-cloud-security-command-center-enterprise,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Cross-service attack path correlation,Security Command Center Enterprise,Security Command Center Enterprise,https://cloud.google.com/security-command-center-enterprise/docs,active,
azure-defender-xdr-correlation,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Cross-service attack path correlation,Defender XDR correlation,Defender XDR correlation,https://learn.microsoft.com/en-us/azure/defender-xdr-correlation/,active,
aws-security-hub,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Near-real-time findings analytics,Security Hub (GA with analytics + risk prioritization),Security Hub (GA with analytics + risk prioritization),https://docs.aws.amazon.com/security-hub/,active,
google-cloud-security-command-center-premium,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Near-real-time findings analytics,Security Command Center Premium,Security Command Center Premium,https://cloud.google.com/security-command-center-premium/docs,active,
azure-defender-cloud-security,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Near-real-time findings analytics,Defender Cloud Security (estates view),Defender Cloud Security (estates view),https://learn.microsoft.com/en-us/azure/defender-cloud-security/,active,
aws-iam-policy-autopilot,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-assisted policy authoring,IAM Policy Autopilot (MCP server),IAM Policy Autopilot (MCP server),https://docs.aws.amazon.com/iam-policy-autopilot/,active,
google-cloud-iam-recommender,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-assisted policy authoring,IAM Recommender,IAM Recommender,https://cloud.google.com/iam-recommender/docs,active,
google-cloud-policy-analyzer,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-assisted policy authoring,Policy Analyzer,Policy Analyzer,https://cloud.google.com/policy-analyzer/docs,active,
azure-entra-id-governance,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-assisted policy authoring,Entra ID Governance,Entra ID Governance,https://learn.microsoft.com/en-us/azure/entra-id-governance/,active,
aws-enhanced-aws-support,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-augmented support plans,Enhanced AWS Support (AI triage),Enhanced AWS Support (AI triage),https://docs.aws.amazon.com/enhanced-aws-support/,active,
google-cloud-google-cloud-premium-support,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-augmented support plans,Google Cloud Premium Support (Gemini),Google Cloud Premium Support (Gemini),https://cloud.google.com/google-cloud-premium-support/docs,active,
azure-azure-unified-support,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",AI-augmented support plans,Azure Unified Support (Copilot),Azure Unified Support (Copilot),https://learn.microsoft.com/en-us/azure/azure-unified-support/,active,
aws-aws-transform,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Migration modernization suite,AWS Transform (custom + Windows + Mainframe Reimagine),AWS Transform (custom + Windows + Mainframe Reimagine),https://docs.aws.amazon.com/aws-transform/,active,
google-cloud-dual-run,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Migration modernization suite,Dual Run,Dual Run,https://cloud.google.com/dual-run/docs,active,
azure-azure-migrate,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Migration modernization suite,Azure Migrate (modernization),Azure Migrate (modernization),https://learn.microsoft.com/en-us/azure/azure-migrate/,active,
aws-aws-clean-rooms,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Privacy-preserving synthetic data,AWS Clean Rooms (synthetic dataset generation),AWS Clean Rooms (synthetic dataset generation),https://docs.aws.amazon.com/aws-clean-rooms/,active,
google-cloud-bigquery,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Privacy-preserving synthetic data,BigQuery (differential privacy),BigQuery (differential privacy),https://cloud.google.com/bigquery/docs,active,
azure-microsoft-presidio,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Privacy-preserving synthetic data,Microsoft Presidio,Microsoft Presidio,https://learn.microsoft.com/en-us/azure/microsoft-presidio/,active,
azure-fabric,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Privacy-preserving synthetic data,Fabric,Fabric,https://learn.microsoft.com/en-us/azure/fabric/,active,
aws-aws-ai-factories,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Sovereign AI infrastructure,AWS AI Factories (on-premises turnkey),AWS AI Factories (on-premises turnkey),https://docs.aws.amazon.com/aws-ai-factories/,active,
google-cloud-google-distributed-cloud,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Sovereign AI infrastructure,Google Distributed Cloud (air-gapped),Google Distributed Cloud (air-gapped),https://cloud.google.com/google-distributed-cloud/docs,active,
azure-foundry-local-on-azure-local,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Sovereign AI infrastructure,Foundry Local on Azure Local,Foundry Local on Azure Local,https://learn.microsoft.com/en-us/azure/foundry-local-on-azure-local/,active,
aws-kiro-cli,AWS,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic developer CLIs,Kiro CLI,Kiro CLI,https://docs.aws.amazon.com/kiro-cli/,active,
google-cloud-gemini-cli,Google Cloud,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic developer CLIs,Gemini CLI,Gemini CLI,https://cloud.google.com/gemini-cli/docs,active,
azure-github-copilot-cli,Azure,"25. Security, Operations & Developer Tooling — 2026 Expansion",Agentic developer CLIs,GitHub Copilot CLI (Build 2026 refresh),GitHub Copilot CLI (Build 2026 refresh),https://learn.microsoft.com/en-us/azure/github-copilot-cli/,active,
aws-amazon-s3-vectors,AWS,26. Vector & RAG Infrastructure (2026),Object-storage-native vector index,"Amazon S3 Vectors (GA, S3 Vector Buckets)","Amazon S3 Vectors (GA, S3 Vector Buckets)",https://docs.aws.amazon.com/amazon-s3-vectors/,active,
google-cloud-bigquery-ai-vector-search,Google Cloud,26. Vector & RAG Infrastructure (2026),Object-storage-native vector index,BigQuery AI vector search,BigQuery AI vector search,https://cloud.google.com/bigquery-ai-vector-search/docs,active,
azure-use-azure-ai-search,Azure,26. Vector & RAG Infrastructure (2026),Object-storage-native vector index,(use Azure AI Search),(use Azure AI Search),https://learn.microsoft.com/en-us/azure/use-azure-ai-search/,active,
aws-opensearch-service,AWS,26. Vector & RAG Infrastructure (2026),GPU-accelerated vector engine in search service,OpenSearch Service (GPU-accelerated vector search),OpenSearch Service (GPU-accelerated vector search),https://docs.aws.amazon.com/opensearch-service/,active,
google-cloud-vertex-ai-vector-search,Google Cloud,26. Vector & RAG Infrastructure (2026),GPU-accelerated vector engine in search service,Vertex AI Vector Search,Vertex AI Vector Search,https://cloud.google.com/vertex-ai-vector-search/docs,active,Gemini Enterprise Agent Platform (GEAP)
azure-azure-ai-search,Azure,26. Vector & RAG Infrastructure (2026),GPU-accelerated vector engine in search service,Azure AI Search (vector + semantic ranker),Azure AI Search (vector + semantic ranker),https://learn.microsoft.com/en-us/azure/azure-ai-search/,active,
aws-amazon-bedrock-knowledge-bases,AWS,26. Vector & RAG Infrastructure (2026),Managed RAG orchestration,Amazon Bedrock Knowledge Bases,Amazon Bedrock Knowledge Bases,https://docs.aws.amazon.com/amazon-bedrock-knowledge-bases/,active,
google-cloud-vertex-ai-search,Google Cloud,26. Vector & RAG Infrastructure (2026),Managed RAG orchestration,Vertex AI Search (RAG),Vertex AI Search (RAG),https://cloud.google.com/vertex-ai-search/docs,active,Gemini Enterprise Agent Platform (GEAP)|Search (formerly Vertex AI Search)
azure-azure-ai-search,Azure,26. Vector & RAG Infrastructure (2026),Managed RAG orchestration,Azure AI Search,Azure AI Search,https://learn.microsoft.com/en-us/azure/azure-ai-search/,active,
azure-foundry-iq,Azure,26. Vector & RAG Infrastructure (2026),Managed RAG orchestration,Foundry IQ,Foundry IQ,https://learn.microsoft.com/en-us/azure/foundry-iq/,active,
aws-partner-solutions,AWS,26. Vector & RAG Infrastructure (2026),Managed semantic caching for LLM responses,(partner solutions),(partner solutions),https://docs.aws.amazon.com/partner-solutions/,active,
google-cloud-vertex-ai-inference-caching,Google Cloud,26. Vector & RAG Infrastructure (2026),Managed semantic caching for LLM responses,Vertex AI inference caching,Vertex AI inference caching,https://cloud.google.com/vertex-ai-inference-caching/docs,active,Gemini Enterprise Agent Platform (GEAP)
azure-azure-ai-foundry,Azure,26. Vector & RAG Infrastructure (2026),Managed semantic caching for LLM responses,Azure AI Foundry (response caching),Azure AI Foundry (response caching),https://learn.microsoft.com/en-us/azure/azure-ai-foundry/,active,Microsoft Foundry
aws-nova-2-sonic-supersedes-nova-sonic,AWS,27. Naming & Lifecycle Changes (2026 Sweep),Speech-to-speech model refresh,Nova 2 Sonic (preview) supersedes Nova Sonic,Nova 2 Sonic (preview) supersedes Nova Sonic,https://docs.aws.amazon.com/nova-2-sonic-supersedes-nova-sonic/,preview,
google-cloud-gemini-live-api,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),Speech-to-speech model refresh,Gemini Live API,Gemini Live API,https://cloud.google.com/gemini-live-api/docs,active,
azure-azure-ai-speech,Azure,27. Naming & Lifecycle Changes (2026 Sweep),Speech-to-speech model refresh,Azure AI Speech (realtime API),Azure AI Speech (realtime API),https://learn.microsoft.com/en-us/azure/azure-ai-speech/,active,
aws-aws-codecommit,AWS,27. Naming & Lifecycle Changes (2026 Sweep),Legacy code repository,AWS CodeCommit (deprecated),AWS CodeCommit (deprecated),https://docs.aws.amazon.com/aws-codecommit/,deprecated,deprecated
